config,model_name,alpha,threshold,sensitivity,specificity,youden_j,auc
Full Questionnaire,Logistic Regression,0.6163076923076923,0.0380327552917348,0.9631578947368421,0.39473684210526316,0.35789473684210527,0.9408092599920854
Full Questionnaire,Logistic Regression,0.6367179487179487,0.0344410241971224,0.968421052631579,0.37593984962406013,0.3443609022556391,0.9408092599920854
Full Questionnaire,Logistic Regression,0.6571282051282051,0.0344410241971224,0.968421052631579,0.37593984962406013,0.3443609022556391,0.9408092599920854
Full Questionnaire,Logistic Regression,0.6775384615384615,0.0290172386868535,0.9736842105263158,0.33458646616541354,0.30827067669172936,0.9408092599920854
Full Questionnaire,Logistic Regression,0.6979487179487179,0.0241317132168199,0.9894736842105263,0.3082706766917293,0.29774436090225564,0.9408092599920854
Full Questionnaire,Logistic Regression,0.7183589743589743,0.0241317132168199,0.9894736842105263,0.3082706766917293,0.29774436090225564,0.9408092599920854
Full Questionnaire,Logistic Regression,0.7387692307692307,0.0241317132168199,0.9894736842105263,0.3082706766917293,0.29774436090225564,0.9408092599920854
Full Questionnaire,Logistic Regression,0.7591794871794871,0.0241317132168199,0.9894736842105263,0.3082706766917293,0.29774436090225564,0.9408092599920854
Full Questionnaire,Logistic Regression,0.7795897435897436,0.0241317132168199,0.9894736842105263,0.3082706766917293,0.29774436090225564,0.9408092599920854
Full Questionnaire,Logistic Regression,0.8,0.018034992273794,1.0,0.20300751879699247,0.20300751879699241,0.9408092599920854
Full Questionnaire,SVM,0.004,0.9430689527822984,0.4,0.9962406015037594,0.3962406015037594,0.9392857142857143
Full Questionnaire,SVM,0.02441025641025641,0.6785816793616251,0.8263157894736842,0.9774436090225563,0.8037593984962406,0.9392857142857143
Full Questionnaire,SVM,0.04482051282051282,0.5567679521652439,0.8526315789473684,0.9586466165413534,0.8112781954887218,0.9392857142857143
Full Questionnaire,SVM,0.06523076923076923,0.5,0.8736842105263158,0.9398496240601504,0.8135338345864662,0.9392857142857143
Full Questionnaire,SVM,0.08564102564102564,0.5,0.8736842105263158,0.9398496240601504,0.8135338345864662,0.9392857142857143
Full Questionnaire,SVM,0.10605128205128206,0.3531286311510347,0.8894736842105263,0.8947368421052632,0.7842105263157895,0.9392857142857143
Full Questionnaire,SVM,0.12646153846153846,0.3531286311510347,0.8894736842105263,0.8947368421052632,0.7842105263157895,0.9392857142857143
Full Questionnaire,SVM,0.1468717948717949,0.2057255944459113,0.8947368421052632,0.8609022556390977,0.755639097744361,0.9392857142857143
Full Questionnaire,SVM,0.1672820512820513,0.2057255944459113,0.8947368421052632,0.8609022556390977,0.755639097744361,0.9392857142857143
Full Questionnaire,SVM,0.18769230769230769,0.1115501473837979,0.9,0.8157894736842105,0.7157894736842105,0.9392857142857143
Full Questionnaire,SVM,0.2081025641025641,0.0977020981910314,0.9105263157894737,0.793233082706767,0.7037593984962407,0.9392857142857143
Full Questionnaire,SVM,0.2285128205128205,0.0977020981910314,0.9105263157894737,0.793233082706767,0.7037593984962407,0.9392857142857143
Full Questionnaire,SVM,0.2489230769230769,0.0977020981910314,0.9105263157894737,0.793233082706767,0.7037593984962407,0.9392857142857143
Full Questionnaire,SVM,0.2693333333333333,0.0805377677553865,0.9157894736842105,0.7406015037593985,0.656390977443609,0.9392857142857143
Full Questionnaire,SVM,0.28974358974358977,0.077741869571041,0.9263157894736842,0.7105263157894737,0.6368421052631579,0.9392857142857143
Full Questionnaire,SVM,0.31015384615384617,0.077741869571041,0.9263157894736842,0.7105263157894737,0.6368421052631579,0.9392857142857143
Full Questionnaire,SVM,0.33056410256410257,0.0762225664684812,0.9315789473684211,0.6879699248120301,0.6195488721804512,0.9392857142857143
Full Questionnaire,SVM,0.35097435897435897,0.0761560389101838,0.9368421052631579,0.650375939849624,0.587218045112782,0.9392857142857143
Full Questionnaire,SVM,0.37138461538461537,0.0761560389101838,0.9368421052631579,0.650375939849624,0.587218045112782,0.9392857142857143
Full Questionnaire,SVM,0.3917948717948718,0.0761560389101838,0.9368421052631579,0.650375939849624,0.587218045112782,0.9392857142857143
Full Questionnaire,SVM,0.4122051282051282,0.0761560389101838,0.9368421052631579,0.650375939849624,0.587218045112782,0.9392857142857143
Full Questionnaire,SVM,0.4326153846153846,0.0761560389101838,0.9368421052631579,0.650375939849624,0.587218045112782,0.9392857142857143
Full Questionnaire,SVM,0.453025641025641,0.0761560389101838,0.9368421052631579,0.650375939849624,0.587218045112782,0.9392857142857143
Full Questionnaire,SVM,0.4734358974358974,0.0736266880779536,0.9421052631578948,0.5413533834586466,0.48345864661654137,0.9392857142857143
Full Questionnaire,SVM,0.4938461538461538,0.0731236330480505,0.9473684210526315,0.5225563909774437,0.4699248120300752,0.9392857142857143
Full Questionnaire,SVM,0.5142564102564102,0.0731236330480505,0.9473684210526315,0.5225563909774437,0.4699248120300752,0.9392857142857143
Full Questionnaire,SVM,0.5346666666666666,0.0711186474538095,0.9578947368421052,0.4699248120300752,0.42781954887218054,0.9392857142857143
Full Questionnaire,SVM,0.5550769230769231,0.0702688234597715,0.9631578947368421,0.4548872180451128,0.4180451127819549,0.9392857142857143
Full Questionnaire,SVM,0.5754871794871795,0.0700581355916019,0.968421052631579,0.4398496240601504,0.40827067669172923,0.9392857142857143
Full Questionnaire,SVM,0.5958974358974359,0.0700581355916019,0.968421052631579,0.4398496240601504,0.40827067669172923,0.9392857142857143
Full Questionnaire,SVM,0.6163076923076923,0.0700581355916019,0.968421052631579,0.4398496240601504,0.40827067669172923,0.9392857142857143
Full Questionnaire,SVM,0.6367179487179487,0.0700581355916019,0.968421052631579,0.4398496240601504,0.40827067669172923,0.9392857142857143
Full Questionnaire,SVM,0.6571282051282051,0.0682494067574608,0.9736842105263158,0.34962406015037595,0.32330827067669166,0.9392857142857143
Full Questionnaire,SVM,0.6775384615384615,0.0682494067574608,0.9736842105263158,0.34962406015037595,0.32330827067669166,0.9392857142857143
Full Questionnaire,SVM,0.6979487179487179,0.0668689977197453,0.9789473684210527,0.3082706766917293,0.28721804511278193,0.9392857142857143
Full Questionnaire,SVM,0.7183589743589743,0.0668689977197453,0.9789473684210527,0.3082706766917293,0.28721804511278193,0.9392857142857143
Full Questionnaire,SVM,0.7387692307692307,0.0653763037773359,0.9842105263157894,0.2781954887218045,0.262406015037594,0.9392857142857143
Full Questionnaire,SVM,0.7591794871794871,0.0653763037773359,0.9842105263157894,0.2781954887218045,0.262406015037594,0.9392857142857143
Full Questionnaire,SVM,0.7795897435897436,0.0653763037773359,0.9842105263157894,0.2781954887218045,0.262406015037594,0.9392857142857143
Full Questionnaire,SVM,0.8,0.0653763037773359,0.9842105263157894,0.2781954887218045,0.262406015037594,0.9392857142857143
Full Questionnaire,XGBoost,0.004,0.98261296749115,0.5894736842105263,0.9962406015037594,0.5857142857142856,0.9647012267510883
Full Questionnaire,XGBoost,0.02441025641025641,0.9510366320610046,0.8526315789473684,0.9774436090225563,0.8300751879699249,0.9647012267510883
Full Questionnaire,XGBoost,0.04482051282051282,0.8943309783935547,0.868421052631579,0.9661654135338346,0.8345864661654137,0.9647012267510883
Full Questionnaire,XGBoost,0.06523076923076923,0.823042094707489,0.9105263157894737,0.9398496240601504,0.850375939849624,0.9647012267510883
Full Questionnaire,XGBoost,0.08564102564102564,0.8042929172515869,0.9157894736842105,0.924812030075188,0.8406015037593986,0.9647012267510883
Full Questionnaire,XGBoost,0.10605128205128206,0.7792066931724548,0.9263157894736842,0.8984962406015038,0.824812030075188,0.9647012267510883
Full Questionnaire,XGBoost,0.12646153846153846,0.7641289830207825,0.9315789473684211,0.8909774436090225,0.8225563909774436,0.9647012267510883
Full Questionnaire,XGBoost,0.1468717948717949,0.6784143447875977,0.9421052631578948,0.8609022556390977,0.8030075187969925,0.9647012267510883
Full Questionnaire,XGBoost,0.1672820512820513,0.6784143447875977,0.9421052631578948,0.8609022556390977,0.8030075187969925,0.9647012267510883
Full Questionnaire,XGBoost,0.18769230769230769,0.6784143447875977,0.9421052631578948,0.8609022556390977,0.8030075187969925,0.9647012267510883
Full Questionnaire,XGBoost,0.2081025641025641,0.6784143447875977,0.9421052631578948,0.8609022556390977,0.8030075187969925,0.9647012267510883
Full Questionnaire,XGBoost,0.2285128205128205,0.6099629998207092,0.9473684210526315,0.7857142857142857,0.7330827067669172,0.9647012267510883
Full Questionnaire,XGBoost,0.2489230769230769,0.6099629998207092,0.9473684210526315,0.7857142857142857,0.7330827067669172,0.9647012267510883
Full Questionnaire,XGBoost,0.2693333333333333,0.5558735132217407,0.9578947368421052,0.7368421052631579,0.6947368421052631,0.9647012267510883
Full Questionnaire,XGBoost,0.28974358974358977,0.5558735132217407,0.9578947368421052,0.7368421052631579,0.6947368421052631,0.9647012267510883
Full Questionnaire,XGBoost,0.31015384615384617,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.33056410256410257,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.35097435897435897,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.37138461538461537,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.3917948717948718,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.4122051282051282,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.4326153846153846,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.453025641025641,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.4734358974358974,0.4991588592529297,0.968421052631579,0.6992481203007519,0.6676691729323307,0.9647012267510883
Full Questionnaire,XGBoost,0.4938461538461538,0.3425475060939789,0.9736842105263158,0.5263157894736842,0.5,0.9647012267510883
Full Questionnaire,XGBoost,0.5142564102564102,0.320145308971405,0.9789473684210527,0.48872180451127817,0.4676691729323308,0.9647012267510883
Full Questionnaire,XGBoost,0.5346666666666666,0.3138822615146637,0.9842105263157894,0.4849624060150376,0.46917293233082713,0.9647012267510883
Full Questionnaire,XGBoost,0.5550769230769231,0.3138822615146637,0.9842105263157894,0.4849624060150376,0.46917293233082713,0.9647012267510883
Full Questionnaire,XGBoost,0.5754871794871795,0.3138822615146637,0.9842105263157894,0.4849624060150376,0.46917293233082713,0.9647012267510883
Full Questionnaire,XGBoost,0.5958974358974359,0.3138822615146637,0.9842105263157894,0.4849624060150376,0.46917293233082713,0.9647012267510883
Full Questionnaire,XGBoost,0.6163076923076923,0.3138822615146637,0.9842105263157894,0.4849624060150376,0.46917293233082713,0.9647012267510883
Full Questionnaire,XGBoost,0.6367179487179487,0.1889159679412841,0.9894736842105263,0.3684210526315789,0.35789473684210527,0.9647012267510883
Full Questionnaire,XGBoost,0.6571282051282051,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.6775384615384615,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.6979487179487179,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.7183589743589743,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.7387692307692307,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.7591794871794871,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.7795897435897436,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Full Questionnaire,XGBoost,0.8,0.1531104445457458,0.9947368421052631,0.3458646616541353,0.34060150375939857,0.9647012267510883
Questionnaire Only,Elastic Net,0.004,0.8652790902207026,0.5842105263157895,0.9962406015037594,0.5804511278195488,0.925791452314998
Questionnaire Only,Elastic Net,0.02441025641025641,0.7525123843192736,0.8526315789473684,0.9774436090225563,0.8300751879699249,0.925791452314998
Questionnaire Only,Elastic Net,0.04482051282051282,0.5987052933287096,0.868421052631579,0.9661654135338346,0.8345864661654137,0.925791452314998
Questionnaire Only,Elastic Net,0.06523076923076923,0.5227785362373863,0.8736842105263158,0.9398496240601504,0.8135338345864662,0.925791452314998
Questionnaire Only,Elastic Net,0.08564102564102564,0.4938443962051831,0.8842105263157894,0.9172932330827067,0.8015037593984962,0.925791452314998
Questionnaire Only,Elastic Net,0.10605128205128206,0.4806652447343091,0.8894736842105263,0.9022556390977443,0.7917293233082705,0.925791452314998
Questionnaire Only,Elastic Net,0.12646153846153846,0.4806652447343091,0.8894736842105263,0.9022556390977443,0.7917293233082705,0.925791452314998
Questionnaire Only,Elastic Net,0.1468717948717949,0.4806652447343091,0.8894736842105263,0.9022556390977443,0.7917293233082705,0.925791452314998
Questionnaire Only,Elastic Net,0.1672820512820513,0.3474083083205215,0.8947368421052632,0.8421052631578947,0.736842105263158,0.925791452314998
Questionnaire Only,Elastic Net,0.18769230769230769,0.3474083083205215,0.8947368421052632,0.8421052631578947,0.736842105263158,0.925791452314998
Questionnaire Only,Elastic Net,0.2081025641025641,0.3474083083205215,0.8947368421052632,0.8421052631578947,0.736842105263158,0.925791452314998
Questionnaire Only,Elastic Net,0.2285128205128205,0.3474083083205215,0.8947368421052632,0.8421052631578947,0.736842105263158,0.925791452314998
Questionnaire Only,Elastic Net,0.2489230769230769,0.1372382441815548,0.9052631578947369,0.7631578947368421,0.668421052631579,0.925791452314998
Questionnaire Only,Elastic Net,0.2693333333333333,0.1372382441815548,0.9052631578947369,0.7631578947368421,0.668421052631579,0.925791452314998
Questionnaire Only,Elastic Net,0.28974358974358977,0.1043797197362414,0.9105263157894737,0.7218045112781954,0.6323308270676691,0.925791452314998
Questionnaire Only,Elastic Net,0.31015384615384617,0.0994970812102661,0.9157894736842105,0.6954887218045113,0.6112781954887216,0.925791452314998
Questionnaire Only,Elastic Net,0.33056410256410257,0.0994970812102661,0.9157894736842105,0.6954887218045113,0.6112781954887216,0.925791452314998
Questionnaire Only,Elastic Net,0.35097435897435897,0.0883792650532803,0.9210526315789473,0.6541353383458647,0.5751879699248121,0.925791452314998
Questionnaire Only,Elastic Net,0.37138461538461537,0.0883792650532803,0.9210526315789473,0.6541353383458647,0.5751879699248121,0.925791452314998
Questionnaire Only,Elastic Net,0.3917948717948718,0.0883792650532803,0.9210526315789473,0.6541353383458647,0.5751879699248121,0.925791452314998
Questionnaire Only,Elastic Net,0.4122051282051282,0.0720047143499932,0.9263157894736842,0.6015037593984962,0.5278195488721804,0.925791452314998
Questionnaire Only,Elastic Net,0.4326153846153846,0.0720047143499932,0.9263157894736842,0.6015037593984962,0.5278195488721804,0.925791452314998
Questionnaire Only,Elastic Net,0.453025641025641,0.0720047143499932,0.9263157894736842,0.6015037593984962,0.5278195488721804,0.925791452314998
Questionnaire Only,Elastic Net,0.4734358974358974,0.0720047143499932,0.9263157894736842,0.6015037593984962,0.5278195488721804,0.925791452314998
Questionnaire Only,Elastic Net,0.4938461538461538,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.5142564102564102,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.5346666666666666,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.5550769230769231,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.5754871794871795,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.5958974358974359,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.6163076923076923,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.6367179487179487,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.6571282051282051,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.6775384615384615,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.6979487179487179,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.7183589743589743,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.7387692307692307,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.7591794871794871,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.7795897435897436,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,Elastic Net,0.8,0.0676949895395611,0.9315789473684211,0.5075187969924813,0.4390977443609023,0.925791452314998
Questionnaire Only,LDA,0.004,0.992094549165342,0.5210526315789473,0.9962406015037594,0.5172932330827067,0.9209141274238227
Questionnaire Only,LDA,0.02441025641025641,0.957874100418832,0.8526315789473684,0.9774436090225563,0.8300751879699249,0.9209141274238227
Questionnaire Only,LDA,0.04482051282051282,0.6364897338260335,0.868421052631579,0.9661654135338346,0.8345864661654137,0.9209141274238227
Questionnaire Only,LDA,0.06523076923076923,0.5790849738735456,0.8736842105263158,0.9511278195488722,0.824812030075188,0.9209141274238227
Questionnaire Only,LDA,0.08564102564102564,0.5790849738735456,0.8736842105263158,0.9511278195488722,0.824812030075188,0.9209141274238227
Questionnaire Only,LDA,0.10605128205128206,0.4947396115926514,0.8842105263157894,0.9060150375939849,0.7902255639097744,0.9209141274238227
Questionnaire Only,LDA,0.12646153846153846,0.4227845696871336,0.8894736842105263,0.8796992481203008,0.769172932330827,0.9209141274238227
Questionnaire Only,LDA,0.1468717948717949,0.4227845696871336,0.8894736842105263,0.8796992481203008,0.769172932330827,0.9209141274238227
Questionnaire Only,LDA,0.1672820512820513,0.4227845696871336,0.8894736842105263,0.8796992481203008,0.769172932330827,0.9209141274238227
Questionnaire Only,LDA,0.18769230769230769,0.2114506638352687,0.8947368421052632,0.8195488721804511,0.7142857142857144,0.9209141274238227
Questionnaire Only,LDA,0.2081025641025641,0.2114506638352687,0.8947368421052632,0.8195488721804511,0.7142857142857144,0.9209141274238227
Questionnaire Only,LDA,0.2285128205128205,0.2114506638352687,0.8947368421052632,0.8195488721804511,0.7142857142857144,0.9209141274238227
Questionnaire Only,LDA,0.2489230769230769,0.0126199774964089,0.9105263157894737,0.7556390977443609,0.6661654135338346,0.9209141274238227
Questionnaire Only,LDA,0.2693333333333333,0.0126199774964089,0.9105263157894737,0.7556390977443609,0.6661654135338346,0.9209141274238227
Questionnaire Only,LDA,0.28974358974358977,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.31015384615384617,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.33056410256410257,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.35097435897435897,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.37138461538461537,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.3917948717948718,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.4122051282051282,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.4326153846153846,0.0078790723660817,0.9157894736842105,0.7218045112781954,0.6375939849624059,0.9209141274238227
Questionnaire Only,LDA,0.453025641025641,0.0043092120687527,0.9210526315789473,0.556390977443609,0.47744360902255645,0.9209141274238227
Questionnaire Only,LDA,0.4734358974358974,0.0043092120687527,0.9210526315789473,0.556390977443609,0.47744360902255645,0.9209141274238227
Questionnaire Only,LDA,0.4938461538461538,0.0043092120687527,0.9210526315789473,0.556390977443609,0.47744360902255645,0.9209141274238227
Questionnaire Only,LDA,0.5142564102564102,0.0043092120687527,0.9210526315789473,0.556390977443609,0.47744360902255645,0.9209141274238227
Questionnaire Only,LDA,0.5346666666666666,0.0043092120687527,0.9210526315789473,0.556390977443609,0.47744360902255645,0.9209141274238227
Questionnaire Only,LDA,0.5550769230769231,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.5754871794871795,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.5958974358974359,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.6163076923076923,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.6367179487179487,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.6571282051282051,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.6775384615384615,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.6979487179487179,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.7183589743589743,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.7387692307692307,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.7591794871794871,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.7795897435897436,0.0033265164296024,0.9263157894736842,0.4548872180451128,0.3812030075187969,0.9209141274238227
Questionnaire Only,LDA,0.8,0.003295819476545,0.9526315789473684,0.21052631578947367,0.16315789473684195,0.9209141274238227
Questionnaire Only,Lasso,0.004,0.8839960979771228,0.5684210526315789,0.9962406015037594,0.5646616541353384,0.9212603878116343
Questionnaire Only,Lasso,0.02441025641025641,0.7944819913469388,0.8526315789473684,0.9774436090225563,0.8300751879699249,0.9212603878116343
Questionnaire Only,Lasso,0.04482051282051282,0.5781284382609938,0.868421052631579,0.9661654135338346,0.8345864661654137,0.9212603878116343
Questionnaire Only,Lasso,0.06523076923076923,0.5294829049917605,0.8736842105263158,0.9360902255639098,0.8097744360902257,0.9212603878116343
Questionnaire Only,Lasso,0.08564102564102564,0.5294829049917605,0.8736842105263158,0.9360902255639098,0.8097744360902257,0.9212603878116343
Questionnaire Only,Lasso,0.10605128205128206,0.4981294555144844,0.8789473684210526,0.9097744360902256,0.7887218045112783,0.9212603878116343
Questionnaire Only,Lasso,0.12646153846153846,0.4683558886163661,0.8894736842105263,0.8909774436090225,0.780451127819549,0.9212603878116343
Questionnaire Only,Lasso,0.1468717948717949,0.4683558886163661,0.8894736842105263,0.8909774436090225,0.780451127819549,0.9212603878116343
Questionnaire Only,Lasso,0.1672820512820513,0.4683558886163661,0.8894736842105263,0.8909774436090225,0.780451127819549,0.9212603878116343
Questionnaire Only,Lasso,0.18769230769230769,0.319884584699491,0.8947368421052632,0.8195488721804511,0.7142857142857144,0.9212603878116343
Questionnaire Only,Lasso,0.2081025641025641,0.319884584699491,0.8947368421052632,0.8195488721804511,0.7142857142857144,0.9212603878116343
Questionnaire Only,Lasso,0.2285128205128205,0.319884584699491,0.8947368421052632,0.8195488721804511,0.7142857142857144,0.9212603878116343
Questionnaire Only,Lasso,0.2489230769230769,0.1114922833882459,0.9052631578947369,0.7518796992481203,0.657142857142857,0.9212603878116343
Questionnaire Only,Lasso,0.2693333333333333,0.1114922833882459,0.9052631578947369,0.7518796992481203,0.657142857142857,0.9212603878116343
Questionnaire Only,Lasso,0.28974358974358977,0.0981974396571006,0.9105263157894737,0.7255639097744361,0.6360902255639098,0.9212603878116343
Questionnaire Only,Lasso,0.31015384615384617,0.0947148935170536,0.9157894736842105,0.6954887218045113,0.6112781954887216,0.9212603878116343
Questionnaire Only,Lasso,0.33056410256410257,0.0947148935170536,0.9157894736842105,0.6954887218045113,0.6112781954887216,0.9212603878116343
Questionnaire Only,Lasso,0.35097435897435897,0.0947148935170536,0.9157894736842105,0.6954887218045113,0.6112781954887216,0.9212603878116343
Questionnaire Only,Lasso,0.37138461538461537,0.0947148935170536,0.9157894736842105,0.6954887218045113,0.6112781954887216,0.9212603878116343
Questionnaire Only,Lasso,0.3917948717948718,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.4122051282051282,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.4326153846153846,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.453025641025641,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.4734358974358974,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.4938461538461538,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.5142564102564102,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.5346666666666666,0.0778227354863223,0.9210526315789473,0.6278195488721805,0.5488721804511278,0.9212603878116343
Questionnaire Only,Lasso,0.5550769230769231,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.5754871794871795,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.5958974358974359,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.6163076923076923,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.6367179487179487,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.6571282051282051,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.6775384615384615,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.6979487179487179,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.7183589743589743,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
Questionnaire Only,Lasso,0.7387692307692307,0.0671416736093829,0.9263157894736842,0.4473684210526316,0.37368421052631584,0.9212603878116343
